integration_schema_version,record_key,source_corpus,source_record_id,doi,openalex_id,year,publication_date,record_type,url,source_row_sha256,provisional_family_id,family_size,family_members_sha256,family_status,version_role,preferred_for_analysis,preferred_record_key,preferred_basis,relationship_to_preferred,family_membership_rationale,family_evidence_locator,preferred_selection_rationale,preferred_selection_evidence,reviewed_by,reviewed_at_utc
scopus-final-integration-corrected-v2.0,base_eligible_v4:15b1e2fee67db58575b7,base_eligible_v4,15b1e2fee67db58575b7,10.21203/rs.3.rs-7382682/v1,,2025,2025-09-17,preprint,https://doi.org/10.21203/rs.3.rs-7382682/v1,bff841135d6737a07ebe9e7267b3988e24a4a916ff51432c7ff5a42652f7c09c,SIVF-84f688dce625637e47a8d386,1,84f688dce625637e47a8d386d9c74641ceaea463a493228905ca9817fda2a9f1,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:15b1e2fee67db58575b7,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.21203/rs.3.rs-7382682/v1,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.21203/rs.3.rs-7382682/v1,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:fd0c4ec164cda596074b,base_eligible_v4,fd0c4ec164cda596074b,10.2196/81673,,2025,2025-08-21,"Study, JournalArticle",https://doi.org/10.2196/81673,5459550f7e2381a7f68169d1e98e57b6cdf2ca9dc670ff1a66e2f88d9d2a291a,SIVF-855b181162b2b92bdc3e65f5,1,855b181162b2b92bdc3e65f54c63c8ac19713a4141152ebf03b638abd3bb4413,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:fd0c4ec164cda596074b,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.2196/81673,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/81673,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:a9588de788e2402350be,base_eligible_v4,a9588de788e2402350be,10.21608/ssj.2025.443757,,2025,2025-04-21,article,https://doi.org/10.21608/ssj.2025.443757,27f76e93b35b1438a6cce48ee0e277af30e55c858a8c2799f39a0a03a98fc344,SIVF-87a2796a692f87f13057b63b,1,87a2796a692f87f13057b63b89a2d959708ff1a588efa235eeedb4618194326f,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:a9588de788e2402350be,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.21608/ssj.2025.443757,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.21608/ssj.2025.443757,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:282aa7d3820de53059e9,base_eligible_v4,282aa7d3820de53059e9,10.2196/87102,,2026,2026-02-12,Journal Article,https://doi.org/10.2196/87102,36272aa7d0ad907663f22ced85710802dbb14120fc449944868f5862002c3526,SIVF-880e72c3860882b609502c58,1,880e72c3860882b609502c58b183d8f16eb41274360e88e420e0ebbcada2ea24,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:282aa7d3820de53059e9,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.2196/87102,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/87102,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:c13d5a010789f6f44c11,base_eligible_v4,c13d5a010789f6f44c11,10.1016/j.nepr.2026.104878,,2026,2026-05-30,article,https://doi.org/10.1016/j.nepr.2026.104878,9de544ceb46d0e10b730e10661d8d7a121fc260174fb6a25817a288a49afa264,SIVF-88e18b1b6b72ecdf5d2b5842,1,88e18b1b6b72ecdf5d2b584234dbdaab176b1bc6c478d0ca5e3d24400477bbe8,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:c13d5a010789f6f44c11,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1016/j.nepr.2026.104878,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nepr.2026.104878,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:2877ad2c6a928639280a,base_eligible_v4,2877ad2c6a928639280a,10.2196/68486,,2025,2025-04-04,Journal Article,https://doi.org/10.2196/68486,152420e62138605d27efa5f9550f19a54a79d351ff6970da8511ef09f3530e06,SIVF-89059b038c6e60d290595d9e,1,89059b038c6e60d290595d9ee930a9c08f95bc5b4ee5a5f511a9e0e23b29b9af,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:2877ad2c6a928639280a,only_eligible_version,self_preferred,Candidate review found that this 60-dialogue empirical evaluation is distinct from Cook's earlier development and concept paper; systematic comparison found no other eligible version of this study.,https://doi.org/10.2196/68486,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/68486,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:bed98da775e40e17c44e,base_eligible_v4,bed98da775e40e17c44e,,,2026,2026-07-21,,https://www.semanticscholar.org/paper/080d04695a7b6e8cc733e4fb61c51b770b4bad99,69676c35727292756a448d36f11fbc6c22982d6e6444b0ebe92660851e13cc37,SIVF-8a632d2f1e1ebfe7f24dc378,1,8a632d2f1e1ebfe7f24dc378749867a0818bf6f80e7ca9d33fdb938f0839c23b,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:bed98da775e40e17c44e,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://www.semanticscholar.org/paper/080d04695a7b6e8cc733e4fb61c51b770b4bad99,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://www.semanticscholar.org/paper/080d04695a7b6e8cc733e4fb61c51b770b4bad99,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:0fe5747ae7b23830be21,base_eligible_v4,0fe5747ae7b23830be21,10.24963/ijcai.2025/1267,,2025,2025-09-01,conference-paper,https://doi.org/10.24963/ijcai.2025/1267,5cee95ffc874e80cb60744881547c96c2adaae6fab862822ed3931960e1842b6,SIVF-8a7d51fc850e0dcc5881c0ef,2,8a7d51fc850e0dcc5881c0ef786077c6e80bf4c8daad06e8f7d563229b6e0e3b,LINKED_VERSION_FAMILY,conference_full_paper,yes,base_eligible_v4:0fe5747ae7b23830be21,most_complete_available_report,self_preferred,"Candidate-pair review established one scholarly work. Matching core title, author team and study content establish manuscript, conference, repository or publisher versions of the same scholarly work.",https://doi.org/10.24963/ijcai.2025/1267; https://doi.org/10.48550/arxiv.2408.12236,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.24963/ijcai.2025/1267,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:88a16a625c2320653e7e,base_eligible_v4,88a16a625c2320653e7e,10.48550/arxiv.2408.12236,,2024,2024-08-01,"JournalArticle, Conference",https://doi.org/10.48550/arxiv.2408.12236,5eea633470d52eb350abdbe94b7753896db4b9a20d2642e26dfa8549b5b3caa4,SIVF-8a7d51fc850e0dcc5881c0ef,2,8a7d51fc850e0dcc5881c0ef786077c6e80bf4c8daad06e8f7d563229b6e0e3b,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:0fe5747ae7b23830be21,most_complete_available_report,preprint_of,"Candidate-pair review established one scholarly work. Matching core title, author team and study content establish manuscript, conference, repository or publisher versions of the same scholarly work.",https://doi.org/10.24963/ijcai.2025/1267; https://doi.org/10.48550/arxiv.2408.12236,The DOI-identified formal proceedings paper is the most complete available report and is preferred over the linked manuscript preprint.,https://doi.org/10.24963/ijcai.2025/1267,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:ae74530d7e9fa7f91f65,base_eligible_v4,ae74530d7e9fa7f91f65,10.7148/2026-0852,,2026,2026-06-23,JournalArticle,https://doi.org/10.7148/2026-0852,f8f4d8cd8c2c1f478ec014050b40d7b658c43f78d30053f594e3f20c2e177756,SIVF-8ab3481f123760949c72ed6e,1,8ab3481f123760949c72ed6efbd898eaec598ce4aac1a1d0156cc580d5182fb5,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:ae74530d7e9fa7f91f65,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.7148/2026-0852,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7148/2026-0852,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:0038624c09ec9fe46395,base_eligible_v4,0038624c09ec9fe46395,10.1016/j.outlook.2025.102652,,2025,2025-12-17,article,https://doi.org/10.1016/j.outlook.2025.102652,04f93bce0aae588ca2bfd08dfb3e4519b26248f7ef06c4feea244e5b1b961673,SIVF-8abea2a5f5e6b6f9a1cf0fc2,1,8abea2a5f5e6b6f9a1cf0fc2e36e2039eb08edfe251cb6c49f086009c3c1f171,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:0038624c09ec9fe46395,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1016/j.outlook.2025.102652,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.outlook.2025.102652,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:be9dea9f8b093b59c0c4,base_eligible_v4,be9dea9f8b093b59c0c4,10.1186/s12888-025-07737-9,,2026,2026-01,article,https://doi.org/10.1186/s12888-025-07737-9,8f874f701ddba92cd33c606cb5875a708ed3497657adc2eb25aa3a91cdeeca5f,SIVF-8ad856258cb0403984451ce5,1,8ad856258cb0403984451ce513fb82ff15f8c8746cf1791e1478955689ba8e71,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:be9dea9f8b093b59c0c4,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1186/s12888-025-07737-9,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12888-025-07737-9,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:6d3fca2519e927f795b8,base_eligible_v4,6d3fca2519e927f795b8,10.7759/cureus.90469,,2025,2025-08-01,"Review, JournalArticle",https://doi.org/10.7759/cureus.90469,bb6e04b909615231458fbd7caa1a0287f4e1e3be03f6b0ec8f7441e42c2961ea,SIVF-8ae5b87bf0c54b6cff7a7b02,1,8ae5b87bf0c54b6cff7a7b026023b180c2ae16a2ae1b7dc26af83c7a1fa255d0,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:6d3fca2519e927f795b8,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.7759/cureus.90469,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.7759/cureus.90469,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:9b778c91d64124298579,base_eligible_v4,9b778c91d64124298579,10.48550/arxiv.2602.13321,,2026,2026-02-10,JournalArticle,https://doi.org/10.48550/arxiv.2602.13321,1d82bf369e217c80d04ebd2988f4cb2caed997af0fd26fd7aeef4f88da774975,SIVF-8becefa86a80c6b4bdc37b30,1,8becefa86a80c6b4bdc37b30ca3beb0bae5bc42aa119cb9e0ce17ae5570610eb,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:9b778c91d64124298579,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.48550/arxiv.2602.13321,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2602.13321,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:d02cfb250e397dd52db5,base_eligible_v4,d02cfb250e397dd52db5,10.22454/fammed.2025.954255,,2025,2025-11,"Journal Article, Comparative Study",https://doi.org/10.22454/fammed.2025.954255,bc1fbfdd180fee63a83325362f5e50e27b94df826b32a878d996d639168d8d34,SIVF-8c8dec976c3e870cd8fc9c8e,1,8c8dec976c3e870cd8fc9c8e6c6e8bdb4c71a8e5b325aa7cd166e571c32d2ff1,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:d02cfb250e397dd52db5,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.22454/fammed.2025.954255,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.22454/fammed.2025.954255,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:81087c9bc5a7366ff084,base_eligible_v4,81087c9bc5a7366ff084,10.1186/s12909-026-09518-8,,2026,2026-05,article,https://doi.org/10.1186/s12909-026-09518-8,700f1b3f0164b0ca011a172a8e35246965741ceba89d8b50090e7d16db03ea98,SIVF-8ce2b0369721f0205f92b333,1,8ce2b0369721f0205f92b3333d850ef64aae92816cd51dad1410c44e77f04db3,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:81087c9bc5a7366ff084,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1186/s12909-026-09518-8,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-026-09518-8,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:3a2d4841832fea8715fe,base_eligible_v4,3a2d4841832fea8715fe,10.2196/84747,,2026,2026-06-04,JournalArticle,https://doi.org/10.2196/84747,7e210fd243c7ab270f2497f7affae4f40a930953c5e553abea15f986b03e83dc,SIVF-8f7bdc81c6a304f266541ee0,1,8f7bdc81c6a304f266541ee0a6f4f019d36f93522b83f4f7134afdb3c7976b48,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:3a2d4841832fea8715fe,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.2196/84747,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.2196/84747,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:08cc34de5385d0bd76a6,base_eligible_v4,08cc34de5385d0bd76a6,10.1145/3789859.3789885,,2025,2025-11-21,"Book, Conference",https://doi.org/10.1145/3789859.3789885,1a1c581f0e250a3f491f080273923bef7f98e7153a6fe556ee34267c5d291b5e,SIVF-8fd67bb3f122915cbcf35461,1,8fd67bb3f122915cbcf354615f5e6e39901586b3ba33a71af99bc1b4b0e883e3,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:08cc34de5385d0bd76a6,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1145/3789859.3789885,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1145/3789859.3789885,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:7b627eb0e17b77a07c57,base_eligible_v4,7b627eb0e17b77a07c57,10.1080/29984475.2026.2694603,,2026,2026-07-09,review,https://doi.org/10.1080/29984475.2026.2694603,e60eb56c961c4d1f6ddaec8c2eaa01b204143c31fbbc85aed7a92908055fda3e,SIVF-918e663f42ddd71c5343e176,1,918e663f42ddd71c5343e1762c424d1b00e25de9ef3714c7eece991cb4aa8885,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:7b627eb0e17b77a07c57,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1080/29984475.2026.2694603,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/29984475.2026.2694603,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
